City,State,Year,Zipcode_x,AvrgCommute,AvrgIncome,Zipcode_y,Avrg_HomeValue,MedianMonthly_HC,Zipcode,Number
Clarksville,Tennessee,2015,30320,28.79633472147656,36902.850478756365,15160,145400.0,947.0,15160,47
Clarksville,Tennessee,2016,30320,29.495104497275285,36213.20820221688,15160,150100.0,940.0,15160,47
Clarksville,Tennessee,2017,30320,31.089436235794068,39757.223145281234,15160,153800.0,1005.0,15160,47
Clearwater,Florida,2013,25750,28.768204826615698,41280.20421026319,12875,152800.0,918.0,12875,12
Clearwater,Florida,2014,25750,28.88102135408045,45176.707790120374,12875,148300.0,977.0,12875,12
Clearwater,Florida,2015,25750,29.942779519331246,42783.3466407847,12875,173600.0,997.0,12875,12
Clearwater,Florida,2016,25750,29.346096832310888,45695.311717986995,12875,190900.0,963.0,12875,12
Clearwater,Florida,2017,25750,29.36474705431654,42579.754587037205,12875,207200.0,984.0,12875,12
Cleveland,Ohio,2013,32000,30.342934988694296,30722.604574555095,16000,66600.0,666.0,16000,39
Cleveland,Ohio,2014,32000,29.649131701465247,30201.62662203913,16000,65900.0,663.0,16000,39
Cleveland,Ohio,2015,32000,29.999270098855547,30384.679767473397,16000,66200.0,670.0,16000,39
Cleveland,Ohio,2016,32000,29.65969107784025,31713.886140119917,16000,66800.0,662.0,16000,39
Cleveland,Ohio,2017,32000,28.11553428691628,32288.871045748812,16000,70200.0,690.0,16000,39
Clifton,New Jersey,2013,27380,33.15653411146213,58250.733031088086,13690,335200.0,1547.0,13690,34
Clifton,New Jersey,2014,27380,39.01850801304779,56703.98302061169,13690,322900.0,1461.0,13690,34
Clifton,New Jersey,2015,27380,31.614200192785763,48697.52137473281,13690,331800.0,1473.0,13690,34
Clifton,New Jersey,2016,27380,35.883730569948185,53154.08102467188,13690,345100.0,1535.0,13690,34
Clifton,New Jersey,2017,27380,32.50961433766686,50557.113622849436,13690,337300.0,1542.0,13690,34
Clovis,California,2013,28436,25.563077357027012,50372.07411826038,14218,250500.0,1261.0,14218,6
Clovis,California,2014,28436,26.146042528056704,54032.8796732121,14218,269500.0,1226.0,14218,6
Clovis,California,2015,28436,24.629034074274262,51594.643878250274,14218,276400.0,1263.0,14218,6
Clovis,California,2016,28436,27.247658355074634,53947.64577360541,14218,309800.0,1346.0,14218,6
Clovis,California,2017,28436,24.437193422218378,59305.43235996363,14218,319100.0,1361.0,14218,6
College Station,Texas,2013,31952,19.922363084241148,28945.130270573307,15976,174900.0,966.0,15976,48
College Station,Texas,2014,31952,20.54995029295429,28879.376744746918,15976,193000.0,968.0,15976,48
College Station,Texas,2015,31952,19.606129705495864,33969.650805389974,15976,203500.0,996.0,15976,48
College Station,Texas,2016,31952,20.183384234584906,39821.41098018904,15976,239900.0,1040.0,15976,48
College Station,Texas,2017,31952,20.161275535625307,34681.44894727451,15976,244000.0,1005.0,15976,48
Colorado Springs,Colorado,2013,32000,25.671294013592306,43814.1640357252,16000,205600.0,1034.0,16000,8
Colorado Springs,Colorado,2014,32000,26.150924218443713,44084.90289398741,16000,217200.0,1038.0,16000,8
Colorado Springs,Colorado,2015,32000,26.597690008498937,46049.002899645995,16000,228600.0,1082.0,16000,8
Colorado Springs,Colorado,2016,32000,25.987717891360322,47435.224288777434,16000,243600.0,1099.0,16000,8
Colorado Springs,Colorado,2017,32000,27.445369659820496,50126.68885594005,16000,265400.0,1164.0,16000,8
Columbia,Missouri,2013,31340,19.503168926224735,36176.36467266819,15670,173200.0,837.0,15670,29
Columbia,Missouri,2014,31340,20.001071070725214,32857.93925406204,15670,185600.0,886.0,15670,29
Columbia,Missouri,2015,31340,21.067261854628146,36904.314126444966,15670,177400.0,849.0,15670,29
Columbia,Missouri,2016,31340,19.65396998449824,41525.69135961755,15670,187200.0,834.0,15670,29
Columbia,Missouri,2017,31340,21.127923358692588,35763.581491891615,15670,187100.0,910.0,15670,29
Columbia,South Carolina,2013,32000,19.743776169301174,33378.761003733525,16000,163600.0,862.0,16000,45
Columbia,South Carolina,2014,32000,19.41209022361736,31946.11580158105,16000,157800.0,875.0,16000,45
Columbia,South Carolina,2015,32000,19.413412284411866,33130.02306879197,16000,172400.0,887.0,16000,45
Columbia,South Carolina,2016,32000,19.37620913063131,35148.78505384532,16000,164600.0,902.0,16000,45
Columbia,South Carolina,2017,32000,19.16703379036488,37491.36459864397,16000,192500.0,912.0,16000,45
Columbia CDP,Maryland,2013,38250,37.97236676834739,77503.00414436603,19125,361000.0,1692.0,19125,24
Columbia CDP,Maryland,2014,38250,38.06079940647315,73974.37786394077,19125,367700.0,1761.0,19125,24
Columbia CDP,Maryland,2015,38250,36.879211222260544,75774.85453526676,19125,368300.0,1749.0,19125,24
Columbia CDP,Maryland,2016,38250,34.87716720026592,78845.19039018986,19125,371400.0,1732.0,19125,24
Columbia CDP,Maryland,2017,38250,38.84172142526608,80325.57970346656,19125,370600.0,1724.0,19125,24
Columbus,Georgia,2013,38000,24.99514748737424,36074.32622420945,19000,134500.0,838.0,19000,13
Columbus,Georgia,2014,38000,23.34720917865104,37498.93932423703,19000,138700.0,874.0,19000,13
Columbus,Georgia,2015,38000,25.763778557792968,37071.56674971397,19000,137000.0,875.0,19000,13
Columbus,Georgia,2016,38000,23.68154957321077,39841.19841685339,19000,150400.0,870.0,19000,13
Columbus,Georgia,2017,38000,24.298387648209186,40216.56168521984,19000,139000.0,861.0,19000,13
Columbus,Ohio,2013,36000,25.70687587396528,38260.859025884536,18000,123700.0,884.0,18000,39
Columbus,Ohio,2014,36000,25.721871910780955,38639.84491634229,18000,129600.0,908.0,18000,39
Columbus,Ohio,2015,36000,26.234612811606482,39205.8941790674,18000,137100.0,931.0,18000,39
Columbus,Ohio,2016,36000,26.251365136371497,40903.53074932948,18000,140700.0,940.0,18000,39
Columbus,Ohio,2017,36000,25.943254778337888,42742.17113107455,18000,151400.0,968.0,18000,39
Compton,California,2013,30088,35.085501293169024,27958.856168446026,15044,229200.0,1225.0,15044,6
Compton,California,2014,30088,36.009822263797936,28693.481518735487,15044,244800.0,1295.0,15044,6
Compton,California,2015,30088,37.22247616045394,28596.018343887667,15044,306200.0,1267.0,15044,6
Compton,California,2016,30088,38.24021567596002,31519.532550445034,15044,327900.0,1261.0,15044,6
Compton,California,2017,30088,37.71884831980541,34857.714070351765,15044,346300.0,1342.0,15044,6
Concord,California,2013,32000,40.34797597864769,56471.07320531894,16000,367300.0,1408.0,16000,6
Concord,California,2014,32000,40.05741272962571,53728.327334428795,16000,433800.0,1461.0,16000,6
Concord,California,2015,32000,43.812474790661646,57566.70258650199,16000,463700.0,1521.0,16000,6
Concord,California,2016,32000,44.13016777252746,60524.88861842852,16000,530900.0,1665.0,16000,6
Concord,California,2017,32000,42.583326327117426,63909.136158669775,16000,572800.0,1868.0,16000,6
Concord,North Carolina,2013,28200,32.21403602401601,50579.31785638586,14100,172200.0,1026.0,14100,37
Concord,North Carolina,2014,28200,32.12933657942788,43877.237177002586,14100,166200.0,941.0,14100,37
Concord,North Carolina,2015,28200,30.994403078306927,47696.89605089298,14100,167900.0,1020.0,14100,37
Concord,North Carolina,2016,28200,33.072883042496905,53961.39800804245,14100,197200.0,971.0,14100,37
Concord,North Carolina,2017,28200,35.54793686478385,55264.340701415065,14100,212300.0,1069.0,14100,37
Conroe,Texas,2014,32864,37.17662411169109,43841.50847434081,16432,140400.0,911.0,16432,48
Conroe,Texas,2015,32864,33.36774030726521,45557.573685733834,16432,158200.0,952.0,16432,48
Conroe,Texas,2016,32864,30.35859609305341,43493.44673383902,16432,167900.0,982.0,16432,48
Conroe,Texas,2017,32864,34.70889103907972,52284.50279601829,16432,196800.0,1067.0,16432,48
Conway,Arkansas,2016,30380,22.921643817021856,40221.95498584199,15190,170400.0,855.0,15190,5
Conway,Arkansas,2017,30380,23.236070611105884,40176.333772495374,15190,178800.0,849.0,15190,5
Coral Springs,Florida,2013,28800,34.961215649113306,49605.34730997788,14400,268100.0,1392.0,14400,12
Coral Springs,Florida,2014,28800,32.80072374877331,48542.854451828985,14400,303200.0,1443.0,14400,12
Coral Springs,Florida,2015,28800,35.337814616395434,50099.549946931824,14400,318800.0,1509.0,14400,12
Coral Springs,Florida,2016,28800,33.834742444341444,53990.06397841362,14400,336100.0,1470.0,14400,12
Coral Springs,Florida,2017,28800,37.26075366342256,54768.349207511994,14400,347400.0,1590.0,14400,12
Corona,California,2013,32700,44.763114766422596,51868.79635071771,16350,338600.0,1601.0,16350,6
Corona,California,2014,32700,46.8399145899146,54869.45253947118,16350,388200.0,1646.0,16350,6
Corona,California,2015,32700,44.68213466635538,57040.42601121803,16350,412200.0,1717.0,16350,6
Corona,California,2016,32700,48.57870903272322,52801.69877239037,16350,442600.0,1732.0,16350,6
Corona,California,2017,32700,46.97622932915312,56567.182739439326,16350,470300.0,1766.0,16350,6
Corpus Christi,Texas,2013,34000,23.11151439731757,40957.71002450764,17000,110700.0,871.0,17000,48
Corpus Christi,Texas,2014,34000,23.49042778015664,44072.40541510845,17000,118100.0,913.0,17000,48
Corpus Christi,Texas,2015,34000,24.055436111745657,42141.185174902836,17000,124300.0,930.0,17000,48
Corpus Christi,Texas,2016,34000,23.13783030952009,46256.562202158515,17000,132400.0,961.0,17000,48
Corpus Christi,Texas,2017,34000,23.23159263152072,47173.5192563121,17000,141300.0,942.0,17000,48
Costa Mesa,California,2013,33064,26.07735661770891,55003.24702913887,16532,603200.0,1619.0,16532,6
Costa Mesa,California,2014,33064,27.287132766915754,52208.78756880258,16532,626200.0,1652.0,16532,6
Costa Mesa,California,2015,33064,28.233108904224878,59657.11328271331,16532,657100.0,1681.0,16532,6
Costa Mesa,California,2016,33064,29.030936342202764,57649.316410509935,16532,720800.0,1768.0,16532,6
Costa Mesa,California,2017,33064,28.37901059224148,57435.224399668776,16532,744900.0,1835.0,16532,6
Cranston,Rhode Island,2013,38360,26.19337161512228,48875.63357190413,19180,216000.0,1188.0,19180,44
Cranston,Rhode Island,2014,38360,27.26929687919643,46941.84057854836,19180,200200.0,1166.0,19180,44
Cranston,Rhode Island,2015,38360,27.801301054018445,49215.118269975814,19180,223300.0,1164.0,19180,44
Cranston,Rhode Island,2016,38360,28.298224605612532,52088.42119510729,19180,224200.0,1160.0,19180,44
Cranston,Rhode Island,2017,38360,29.241858346618084,56295.40253609332,19180,245600.0,1340.0,19180,44
Dale City CDP,Virginia,2013,42176,49.383409945674885,53211.9937160281,21088,255700.0,1621.0,21088,51
Dale City CDP,Virginia,2014,42176,50.59438819785942,52434.11069103399,21088,260300.0,1649.0,21088,51
Dale City CDP,Virginia,2015,42176,53.478671498273755,51090.89493068699,21088,289100.0,1774.0,21088,51
Dale City CDP,Virginia,2016,42176,46.5895547810592,54184.29768603918,21088,297800.0,1705.0,21088,51
Dale City CDP,Virginia,2017,42176,52.320577532574255,55769.93769375413,21088,321200.0,1635.0,21088,51
Dallas,Texas,2013,38000,31.619051727173492,45627.637660844484,19000,127000.0,887.0,19000,48
Dallas,Texas,2014,38000,32.13465485402517,45797.962612324685,19000,140700.0,911.0,19000,48
Dallas,Texas,2015,38000,32.57255122558006,48848.66311318587,19000,152400.0,951.0,19000,48
Dallas,Texas,2016,38000,32.339407846511776,48322.253468889336,19000,157100.0,961.0,19000,48
Dallas,Texas,2017,38000,34.27764338201331,50105.863209396266,19000,190600.0,1024.0,19000,48
Daly City,California,2013,35836,38.37582703640768,44239.38158300469,17918,566000.0,1631.0,17918,6
Daly City,California,2014,35836,37.85189428802194,46556.42940041957,17918,599500.0,1758.0,17918,6
Daly City,California,2015,35836,35.34766916758525,48687.31396998083,17918,633100.0,2020.0,17918,6
Daly City,California,2016,35836,37.71623770334259,57613.501664215495,17918,737500.0,2072.0,17918,6
Daly City,California,2017,35836,39.82229779997874,50708.17707364031,17918,786200.0,2084.0,17918,6
Danbury,Connecticut,2013,36860,32.3614908283678,47028.0561519573,18430,273900.0,1389.0,18430,9
Danbury,Connecticut,2014,36860,32.81583339209741,51474.209742599494,18430,283400.0,1462.0,18430,9
Danbury,Connecticut,2015,36860,34.83307981176023,47733.49296785304,18430,279400.0,1561.0,18430,9
Danbury,Connecticut,2016,36860,32.4370153949882,54414.23618928917,18430,297600.0,1464.0,18430,9
Danbury,Connecticut,2017,36860,35.477404185280975,49516.300447546375,18430,314300.0,1515.0,18430,9
Davenport,Iowa,2013,38000,23.69075081133234,39258.57661089151,19000,125200.0,749.0,19000,19
Davenport,Iowa,2014,38000,23.75838039168569,38022.950040540316,19000,119900.0,793.0,19000,19
Davenport,Iowa,2015,38000,22.38229318493,40794.10002665093,19000,121500.0,802.0,19000,19
Davenport,Iowa,2016,38000,21.73085139525569,44266.558573837356,19000,126700.0,846.0,19000,19
Davenport,Iowa,2017,38000,21.604152499149947,43580.9748960931,19000,130900.0,829.0,19000,19
Davie town,Florida,2013,32950,33.4632897628163,51659.00153609831,16475,169100.0,1214.0,16475,12
Davie town,Florida,2014,32950,32.548293422906056,49139.59416815547,16475,218400.0,1302.0,16475,12
Davie town,Florida,2015,32950,31.96760797342193,47603.30722505369,16475,234400.0,1335.0,16475,12
Davie town,Florida,2016,32950,36.738912779799314,53468.74114612256,16475,273700.0,1369.0,16475,12
Davie town,Florida,2017,32950,36.18631344651508,53386.801504006435,16475,281200.0,1360.0,16475,12
Davis,California,2013,36200,23.63431407302375,48747.76065797413,18100,536800.0,1390.0,18100,6
Davis,California,2014,36200,25.858164140692026,51437.79282322168,18100,527000.0,1235.0,18100,6
Davis,California,2015,36200,26.166006555585906,51441.211780373946,18100,598800.0,1469.0,18100,6
Davis,California,2016,36200,26.30913637644407,55513.07055263158,18100,641200.0,1470.0,18100,6
Davis,California,2017,36200,28.728372594614633,56455.934412685885,18100,649700.0,1638.0,18100,6
Dayton,Ohio,2013,42000,24.904960037156734,26619.620226759947,21000,66200.0,632.0,21000,39
Dayton,Ohio,2014,42000,25.83833891648377,25861.31635098796,21000,66200.0,661.0,21000,39
Dayton,Ohio,2015,42000,25.27610005263876,28758.937754749048,21000,65700.0,656.0,21000,39
Dayton,Ohio,2016,42000,25.371501682055694,27160.577245752607,21000,66900.0,665.0,21000,39
Dayton,Ohio,2017,42000,25.47666959660377,27753.922189940076,21000,63900.0,661.0,21000,39
Daytona Beach,Florida,2016,33050,24.393701713792694,31771.368692829747,16525,132300.0,808.0,16525,12
Daytona Beach,Florida,2017,33050,24.84047592406102,32259.189840527466,16525,147700.0,857.0,16525,12
Dearborn,Michigan,2013,42000,24.78261281460195,40161.0733174365,21000,98600.0,927.0,21000,26
Dearborn,Michigan,2014,42000,25.732006387589827,41009.58860262545,21000,114200.0,936.0,21000,26
Dearborn,Michigan,2015,42000,24.848217288933736,43187.464013506986,21000,121700.0,946.0,21000,26
Dearborn,Michigan,2016,42000,24.177063243040962,47156.03094332837,21000,136400.0,914.0,21000,26
Dearborn,Michigan,2017,42000,25.374044412085908,43332.420362392295,21000,144900.0,940.0,21000,26
Decatur,Illinois,2013,37646,20.90641356920427,34289.572271509875,18823,82600.0,626.0,18823,17
Decatur,Illinois,2014,37646,21.267876979718796,35114.20634984132,18823,79700.0,633.0,18823,17
Decatur,Illinois,2015,37646,20.79561224489796,36820.970036412145,18823,81300.0,621.0,18823,17
Decatur,Illinois,2016,37646,20.11383254965261,36676.299900099904,18823,78300.0,630.0,18823,17
Decatur,Illinois,2017,37646,21.08996450229256,34952.97358237833,18823,80100.0,670.0,18823,17
Deerfield Beach,Florida,2013,33450,29.255471560080476,36663.24812867466,16725,96600.0,934.0,16725,12
Deerfield Beach,Florida,2014,33450,28.824034209913894,39197.75923243107,16725,119900.0,1017.0,16725,12
Deerfield Beach,Florida,2015,33450,27.10252309879176,34240.339039242215,16725,158500.0,1053.0,16725,12
Deerfield Beach,Florida,2016,33450,28.490805817722826,36463.02034834428,16725,155900.0,1081.0,16725,12
Deerfield Beach,Florida,2017,33450,32.64829685613814,36630.959321556766,16725,165100.0,1127.0,16725,12
Delray Beach,Florida,2014,34200,26.72248648648648,45495.982283524434,17100,209200.0,1167.0,17100,12
Delray Beach,Florida,2015,34200,26.825568535287207,46181.650314854385,17100,258000.0,1275.0,17100,12
Delray Beach,Florida,2016,34200,27.39287404502738,47629.62616234548,17100,265500.0,1373.0,17100,12
Delray Beach,Florida,2017,34200,28.29841329926501,52981.23477254153,17100,317400.0,1299.0,17100,12
Deltona,Florida,2013,34400,38.80418665503707,34695.807280600304,17200,93800.0,997.0,17200,12
Deltona,Florida,2014,34400,37.20045962299279,28543.629257794037,17200,103900.0,999.0,17200,12
Deltona,Florida,2015,34400,35.76446371720277,30829.811088467988,17200,119800.0,974.0,17200,12
Deltona,Florida,2016,34400,43.48803138259547,33081.82300794319,17200,129100.0,940.0,17200,12
Deltona,Florida,2017,34400,41.398439716312055,40743.503108701785,17200,148500.0,1028.0,17200,12
Denton,Texas,2013,39944,29.964403337827,36365.901942524455,19972,153100.0,948.0,19972,48
Denton,Texas,2014,39944,29.28850908977808,36607.866948264484,19972,159800.0,989.0,19972,48
Denton,Texas,2015,39944,27.139109272329033,32731.88289139399,19972,170900.0,1024.0,19972,48
Denton,Texas,2016,39944,30.503723567269386,36945.58230984167,19972,194200.0,1096.0,19972,48
Denton,Texas,2017,39944,30.276937748996325,41018.56826006687,19972,223900.0,1071.0,19972,48
Denver,Colorado,2013,40000,30.183189560525733,50488.826789030725,20000,263900.0,1039.0,20000,8
Denver,Colorado,2014,40000,30.36007637729424,52971.708385824066,20000,283100.0,1108.0,20000,8
Denver,Colorado,2015,40000,31.1970702085948,55947.531253554494,20000,316700.0,1180.0,20000,8
Denver,Colorado,2016,40000,30.80591969469086,57287.61483570834,20000,360900.0,1265.0,20000,8
Denver,Colorado,2017,40000,31.09923055623149,60987.5886395097,20000,395100.0,1357.0,20000,8
Des Moines,Iowa,2013,42000,22.92155744203585,34262.45085518432,21000,113900.0,811.0,21000,19
Des Moines,Iowa,2014,42000,23.445718670076733,36182.88294928883,21000,119200.0,859.0,21000,19
Des Moines,Iowa,2015,42000,22.18590034403236,38200.0645150753,21000,119500.0,849.0,21000,19
Des Moines,Iowa,2016,42000,22.389791809169644,39572.92657830064,21000,126100.0,868.0,21000,19
Des Moines,Iowa,2017,42000,22.643004856071936,40346.06751550871,21000,134300.0,908.0,21000,19
Detroit,Michigan,2013,44000,32.45430793596352,28829.38779768865,22000,36800.0,663.0,22000,26
Detroit,Michigan,2014,44000,32.28044923239609,26577.928164776582,22000,41900.0,686.0,22000,26
Detroit,Michigan,2015,44000,31.28173405947275,28217.72419127717,22000,42600.0,684.0,22000,26
Detroit,Michigan,2016,44000,31.779406315432315,30810.542402314448,22000,43500.0,693.0,22000,26
Detroit,Michigan,2017,44000,30.66577002202924,32279.189804217876,22000,50200.0,679.0,22000,26
Dothan,Alabama,2013,42368,25.129311225358354,38750.84433734212,21184,135100.0,695.0,21184,1
Dothan,Alabama,2014,42368,22.70349629738791,38910.376483691325,21184,139300.0,707.0,21184,1
Dothan,Alabama,2015,42368,23.90042070468034,42809.91000316556,21184,142200.0,736.0,21184,1
Dothan,Alabama,2016,42368,22.853199361578646,41760.60221590199,21184,142000.0,731.0,21184,1
Dothan,Alabama,2017,42368,23.446080914815088,43725.72980870565,21184,156800.0,757.0,21184,1
Downey,California,2013,39532,35.121858545335314,41780.53116157085,19766,408800.0,1338.0,19766,6
Downey,California,2014,39532,38.273725192289426,40123.68525082709,19766,441600.0,1307.0,19766,6
Downey,California,2015,39532,38.0484004985459,44841.26350342932,19766,518300.0,1433.0,19766,6
Downey,California,2016,39532,38.59350455983622,46575.22772951797,19766,530400.0,1473.0,19766,6
Downey,California,2017,39532,39.7496407906489,51337.58395503408,19766,556600.0,1553.0,19766,6
Duluth,Minnesota,2013,34000,20.16638292770651,33693.80827231273,17000,148800.0,725.0,17000,27
Duluth,Minnesota,2014,34000,21.515622711516873,34990.12420960188,17000,139200.0,833.0,17000,27
Duluth,Minnesota,2015,34000,20.952838266262468,37348.046071629484,17000,154200.0,836.0,17000,27
Duluth,Minnesota,2016,34000,19.664389350612762,39076.48260610945,17000,154500.0,835.0,17000,27
Duluth,Minnesota,2017,34000,22.3817199203565,37382.58765143631,17000,165200.0,864.0,17000,27
Durham,North Carolina,2013,38000,26.20470757877773,47306.436512863205,19000,176700.0,969.0,19000,37
Durham,North Carolina,2014,38000,26.17850192083129,45056.61033561782,19000,177000.0,977.0,19000,37
Durham,North Carolina,2015,38000,27.128975649023946,45839.616842126416,19000,193100.0,999.0,19000,37
Durham,North Carolina,2016,38000,29.03260523563384,48336.75475963048,19000,196100.0,1021.0,19000,37
Durham,North Carolina,2017,38000,27.855323913211336,54028.780546289265,19000,230100.0,1081.0,19000,37
Eagan,Minnesota,2013,34576,29.38228259264727,61618.74022235457,17288,243900.0,1214.0,17288,27
Eagan,Minnesota,2014,34576,29.46137608550434,63823.42185368655,17288,243200.0,1203.0,17288,27
Eagan,Minnesota,2015,34576,28.906053373833803,61865.08165336532,17288,260600.0,1224.0,17288,27
Eagan,Minnesota,2016,34576,28.54675827471509,64063.36190509067,17288,274400.0,1232.0,17288,27
Eagan,Minnesota,2017,34576,28.24280785789639,67582.92218744567,17288,288500.0,1253.0,17288,27
East Los Angeles CDP,California,2013,41604,37.76635025039241,26421.245335913467,20802,294600.0,983.0,20802,6
East Los Angeles CDP,California,2014,41604,35.20049932383231,29113.567280002997,20802,308800.0,997.0,20802,6
East Los Angeles CDP,California,2015,41604,32.66472157051475,32083.373347251218,20802,357000.0,1037.0,20802,6
East Los Angeles CDP,California,2016,41604,36.39020440075952,31486.627125513056,20802,357300.0,1086.0,20802,6
East Los Angeles CDP,California,2017,41604,38.81865314933313,29316.742619280816,20802,434200.0,1101.0,20802,6
East Orange,New Jersey,2013,38780,40.126955602536995,35992.189943550075,19390,198000.0,1087.0,19390,34
East Orange,New Jersey,2014,38780,44.3492771454937,40092.95056681217,19390,202800.0,1102.0,19390,34
East Orange,New Jersey,2015,38780,43.287808696889904,40129.33214125393,19390,225100.0,1151.0,19390,34
East Orange,New Jersey,2016,38780,43.524857873249644,37231.52811153193,19390,213300.0,1107.0,19390,34
East Orange,New Jersey,2017,38780,38.229440789473685,39628.57969414001,19390,187500.0,1212.0,19390,34
Eau Claire,Wisconsin,2013,44600,20.683691492493374,31561.484049079754,22300,141000.0,794.0,22300,55
Eau Claire,Wisconsin,2014,44600,20.204364460819047,29601.328316636478,22300,136300.0,821.0,22300,55
Eau Claire,Wisconsin,2015,44600,20.655156475162453,34167.84793234808,22300,138600.0,840.0,22300,55
Eau Claire,Wisconsin,2016,44600,21.129555850671387,35692.927460090534,22300,147700.0,879.0,22300,55
Eau Claire,Wisconsin,2017,44600,19.8377937703812,38362.29444113468,22300,149100.0,857.0,22300,55
Edinburg,Texas,2013,45320,23.81610537344709,30543.809644803707,22660,101500.0,755.0,22660,48
Edinburg,Texas,2014,45320,28.028405590323946,35545.416851817965,22660,109100.0,729.0,22660,48
Edinburg,Texas,2015,45320,26.79902090112273,35837.401342731624,22660,106700.0,754.0,22660,48
Edinburg,Texas,2016,45320,23.40700031404345,36944.66960465514,22660,107000.0,715.0,22660,48
Edinburg,Texas,2017,45320,22.8333420872945,35949.660174908284,22660,115200.0,776.0,22660,48
Edmond,Oklahoma,2013,46400,27.48753287002254,58092.69696228838,23200,194000.0,1120.0,23200,40
Edmond,Oklahoma,2014,46400,26.00552965158509,60940.76019920319,23200,206900.0,1154.0,23200,40
Edmond,Oklahoma,2015,46400,26.843104620361476,54599.85597681434,23200,232500.0,1166.0,23200,40
Edmond,Oklahoma,2016,46400,25.267340571571197,63976.18341943112,23200,221600.0,1166.0,23200,40
Edmond,Oklahoma,2017,46400,26.68601099572389,60911.533520735094,23200,232900.0,1133.0,23200,40
El Cajon,California,2013,43424,29.206363091072678,35108.548826377024,21712,336700.0,1128.0,21712,6
El Cajon,California,2014,43424,30.30061561191825,38350.914543390514,21712,399000.0,1150.0,21712,6
El Cajon,California,2015,43424,33.025968141930555,37488.68136311925,21712,388000.0,1223.0,21712,6
El Cajon,California,2016,43424,32.03932355890404,41299.29115017741,21712,424300.0,1239.0,21712,6
El Cajon,California,2017,43424,34.302574857276014,42782.475479540866,21712,458100.0,1302.0,21712,6
El Monte,California,2013,44460,42.33479594243926,29784.07109462992,22230,349000.0,1080.0,22230,6
El Monte,California,2014,44460,40.97595524593625,30145.997797229702,22230,370200.0,1136.0,22230,6
El Monte,California,2015,44460,39.46293074180954,33391.32391554179,22230,413600.0,1151.0,22230,6
El Monte,California,2016,44460,36.46978931606807,30661.042357901715,22230,430600.0,1187.0,22230,6
El Monte,California,2017,44460,34.57773865115211,29907.360238571935,22230,442100.0,1244.0,22230,6
El Paso,Texas,2013,48000,26.53002457723488,35631.89408736565,24000,116500.0,766.0,24000,48
El Paso,Texas,2014,48000,26.270933635419613,36551.38739030605,24000,119200.0,774.0,24000,48
El Paso,Texas,2015,48000,26.924911938553077,37529.592968169665,24000,118500.0,790.0,24000,48
El Paso,Texas,2016,48000,27.57705207662447,36303.424762181516,24000,125300.0,812.0,24000,48
El Paso,Texas,2017,48000,27.875404051146685,38580.64859723775,24000,127700.0,856.0,24000,48
Elgin,Illinois,2013,46148,36.05166315622144,38711.3758805513,23074,157900.0,1162.0,23074,17
Elgin,Illinois,2014,46148,33.78214981406056,43174.77295122478,23074,171000.0,1204.0,23074,17
Elgin,Illinois,2015,46148,35.90438161440231,46343.296591219456,23074,172100.0,1202.0,23074,17
Elgin,Illinois,2016,46148,35.41421559154331,46437.76328466304,23074,179100.0,1253.0,23074,17
Elgin,Illinois,2017,46148,33.15880013506922,46404.232857349365,23074,189000.0,1225.0,23074,17
Elizabeth,New Jersey,2013,42000,34.68360004497245,31971.763116968803,21000,262500.0,1107.0,21000,34
Elizabeth,New Jersey,2014,42000,32.85889939810834,33092.76842295581,21000,258400.0,1147.0,21000,34
Elizabeth,New Jersey,2015,42000,33.99230990887152,34151.90894269996,21000,262900.0,1145.0,21000,34
Elizabeth,New Jersey,2016,42000,33.11098033195162,32203.240577092445,21000,263800.0,1138.0,21000,34
Elizabeth,New Jersey,2017,42000,29.811288371636863,36942.75786473828,21000,272700.0,1227.0,21000,34
Elk Grove,California,2013,44040,35.58502386145596,54492.738287853186,22020,274100.0,1583.0,22020,6
Elk Grove,California,2014,44040,36.15049679841025,58130.69912969326,22020,333600.0,1652.0,22020,6
Elk Grove,California,2015,44040,37.86700767263427,56625.39260307951,22020,350300.0,1663.0,22020,6
Elk Grove,California,2016,44040,36.030712964977155,62494.22993353037,22020,374300.0,1681.0,22020,6
Elk Grove,California,2017,44040,36.831672365847496,56575.72290504678,22020,403300.0,1801.0,22020,6
Ellicott City CDP,Maryland,2013,52000,36.2995463740575,81265.53885560138,26000,507800.0,2049.0,26000,24
Ellicott City CDP,Maryland,2014,52000,36.71981499513146,88356.56564693319,26000,517500.0,1919.0,26000,24
Ellicott City CDP,Maryland,2015,52000,36.81203118977734,89774.58777280213,26000,513700.0,1892.0,26000,24
Ellicott City CDP,Maryland,2016,52000,38.31735364829245,90314.7553870306,26000,518100.0,1765.0,26000,24
Ellicott City CDP,Maryland,2017,52000,38.19247360653877,86226.48387905874,26000,538800.0,1925.0,26000,24
Enterprise CDP,Nevada,2013,47540,25.385126954623736,55612.189722176896,23770,212300.0,1325.0,23770,32
Enterprise CDP,Nevada,2014,47540,26.32985424086532,50188.564421807205,23770,241800.0,1280.0,23770,32
Enterprise CDP,Nevada,2015,47540,25.62371602263993,51124.70826742913,23770,276200.0,1328.0,23770,32
Enterprise CDP,Nevada,2016,47540,25.4323310432058,51369.277922262765,23770,269000.0,1351.0,23770,32
Enterprise CDP,Nevada,2017,47540,26.18509329223212,57331.576324160174,23770,300800.0,1444.0,23770,32
